Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1851,David,Johnson,,DevOps-Texas,Pending,9/2/2020,56047.05,david.johnson@example.com,-817214363,Excellent,TRUE
EMP1852,Grace,Jones,,Admin-Texas,Pending,1/12/2021,67733.5,grace.jones@example.com,-3813000412,Average,FALSE
EMP1853,Bob,Williams,40,HR-Florida,Pending,9/29/2023,103891.64,bob.williams@example.com,-2114716559,Good,TRUE
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,3/6/2022,73285.83,charlie.davis@example.com,-9456534698,Good,TRUE
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,2/14/2021,92721.13,eva.jones@example.com,-7990707549,Poor,TRUE
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,3/23/2021,92977.64,heidi.williams@example.com,-4768169956,Excellent,FALSE
EMP1857,Heidi,Williams,35,Cloud Tech-Texas,Active,5/24/2020,89994.12,heidi.williams@example.com,-607174810,Good,TRUE
EMP1858,Heidi,Johnson,25,Finance-New York,Pending,8/4/2023,50060.73,heidi.johnson@example.com,-3176539704,Poor,FALSE
EMP1859,Grace,Davis,35,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.davis@example.com,-4873961028,Excellent,FALSE
EMP1860,Heidi,Brown,40,Finance-Florida,Pending,5/18/2024,106859.3,heidi.brown@example.com,-871827495,Good,FALSE
EMP1861,David,Smith,25,Finance-Nevada,Inactive,9/5/2020,89707.07,david.smith@example.com,-8049187273,Good,FALSE
EMP1862,Frank,Johnson,35,DevOps-California,Inactive,4/23/2020,94259.08,frank.johnson@example.com,-2049561212,Excellent,TRUE
EMP1863,Bob,Johnson,35,Sales-California,Active,9/18/2024,82174.75,bob.johnson@example.com,-7730626041,Excellent,FALSE
EMP1864,David,Brown,30,Sales-Texas,Inactive,9/15/2023,63370.22,david.brown@example.com,-3597371121,Excellent,FALSE
EMP1865,Bob,Smith,35,Finance-Texas,Pending,6/15/2022,101472.69,bob.smith@example.com,-2990775607,Good,TRUE
EMP1866,David,Jones,25,DevOps-Illinois,Active,9/28/2022,77213.73,david.jones@example.com,-5816704685,Good,FALSE
EMP1867,Eva,Miller,40,Sales-Florida,Active,3/16/2020,73749.96,eva.miller@example.com,-1114576831,Poor,TRUE
EMP1868,Alice,Davis,40,Cloud Tech-New York,Pending,9/28/2023,86618.37,alice.davis@example.com,-1021923784,Average,FALSE
EMP1869,Charlie,Miller,,Admin-Texas,Active,2/15/2024,59911.33,charlie.miller@example.com,-8471296179,Excellent,TRUE
EMP1870,Heidi,Jones,,Cloud Tech-New York,Pending,8/21/2023,59137.64,heidi.jones@example.com,-3324260507,Good,FALSE
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,Pending,12/15/2020,108474.65,alice.garcia@example.com,-184980424,Good,TRUE
EMP1872,Bob,Johnson,25,Finance-Illinois,Pending,3/27/2021,54417.71,bob.johnson@example.com,-3733777311,Excellent,FALSE
EMP1873,Frank,Smith,40,HR-Texas,Pending,3/25/2023,88211.94,frank.smith@example.com,-6881228216,Average,FALSE
EMP1874,David,Johnson,25,Sales-New York,Inactive,5/9/2020,58452.18,david.johnson@example.com,-8192365345,Excellent,TRUE
EMP1875,Grace,Williams,30,DevOps-California,Pending,12/3/2020,80706.28,grace.williams@example.com,-605603566,Average,TRUE
EMP1876,Alice,Johnson,30,Cloud Tech-Nevada,Pending,2/9/2022,N/A,alice.johnson@example.com,-9327986238,Good,TRUE
EMP1877,Heidi,Johnson,25,Cloud Tech-Texas,Active,7/1/2020,99471.89,heidi.johnson@example.com,-8471690617,Average,TRUE
EMP1878,Eva,Jones,40,DevOps-Florida,Pending,9/16/2020,64431.22,eva.jones@example.com,-1205464753,Poor,FALSE
EMP1879,Heidi,Jones,40,Admin-New York,Pending,11/17/2023,52633.48,heidi.jones@example.com,-8954787697,Good,FALSE
EMP1880,Heidi,Jones,,Cloud Tech-Nevada,Inactive,12/13/2021,79315.01,heidi.jones@example.com,-9992751757,Poor,TRUE
EMP1881,David,Miller,25,Sales-Texas,Pending,1/11/2022,110391.17,david.miller@example.com,-8914444982,Excellent,FALSE
EMP1882,David,Williams,40,DevOps-Nevada,Active,7/20/2021,53714.83,david.williams@example.com,-5539354357,Excellent,TRUE
EMP1883,Charlie,Garcia,40,Finance-New York,Active,10/4/2023,114587.11,charlie.garcia@example.com,-6449639242,Excellent,TRUE
EMP1884,Frank,Garcia,35,Admin-Florida,Inactive,11/15/2021,93177.35,frank.garcia@example.com,-5885379820,Average,FALSE
EMP1885,Heidi,Jones,25,Cloud Tech-Nevada,Active,1/5/2023,62312.13,heidi.jones@example.com,-4339527535,Good,FALSE
EMP1886,Heidi,Smith,,Cloud Tech-Texas,Active,1/17/2024,81137.46,heidi.smith@example.com,-7497852490,Excellent,FALSE
EMP1887,Grace,Miller,30,DevOps-Nevada,Inactive,4/16/2021,104528.27,grace.miller@example.com,-4168601346,Excellent,FALSE
EMP1888,Bob,Brown,30,DevOps-Florida,Active,2/8/2022,112395.56,bob.brown@example.com,-7894896339,Good,FALSE
EMP1889,Heidi,Smith,25,Finance-New York,Active,6/2/2023,81849.36,heidi.smith@example.com,-6791766511,Excellent,FALSE
EMP1890,Charlie,Davis,40,DevOps-New York,Pending,1/4/2022,118288.91,charlie.davis@example.com,-2150014187,Poor,FALSE
EMP1891,Charlie,Davis,25,DevOps-Illinois,Active,7/28/2021,59555.1,charlie.davis@example.com,-4216309000,Good,TRUE
EMP1892,Heidi,Smith,40,Admin-California,Active,12/20/2024,70661.31,heidi.smith@example.com,-5944633398,Good,TRUE
EMP1893,Charlie,Jones,,Sales-New York,Active,4/23/2022,109988.16,charlie.jones@example.com,-9485320894,Good,TRUE
EMP1894,David,Brown,,Finance-Florida,Inactive,1/30/2020,101101.24,david.brown@example.com,-3263890218,Poor,TRUE
EMP1895,David,Brown,30,HR-Florida,Pending,3/31/2021,112427.58,david.brown@example.com,-9471136336,Good,TRUE
EMP1896,Charlie,Miller,,Cloud Tech-Florida,Active,3/23/2020,119389.15,charlie.miller@example.com,-9223410345,Poor,FALSE
EMP1897,Alice,Brown,40,Sales-Florida,Inactive,7/16/2024,105861.23,alice.brown@example.com,-9967331166,Good,TRUE
EMP1898,Heidi,Davis,40,Admin-Texas,Pending,3/22/2024,50869.61,heidi.davis@example.com,-7269608436,Average,TRUE
EMP1899,David,Williams,30,HR-California,Active,8/19/2023,N/A,david.williams@example.com,-6855078966,Excellent,TRUE
EMP1900,Eva,Jones,30,DevOps-Florida,Pending,3/10/2024,90856.21,eva.jones@example.com,-9352196262,Average,TRUE
EMP1901,Heidi,Brown,30,DevOps-Florida,Active,6/5/2024,111008.63,heidi.brown@example.com,-3556434368,Excellent,TRUE
EMP1902,Alice,Miller,25,Finance-Nevada,Inactive,12/23/2022,52289.99,alice.miller@example.com,-7093170694,Poor,TRUE
EMP1903,Eva,Davis,,Sales-Illinois,Active,6/1/2024,97926.56,eva.davis@example.com,-5607676163,Average,TRUE
EMP1904,Frank,Williams,25,Sales-Nevada,Inactive,12/23/2024,53609.38,frank.williams@example.com,-5345472238,Good,FALSE
EMP1905,Heidi,Johnson,,Cloud Tech-California,Inactive,12/24/2020,95372.09,heidi.johnson@example.com,-8983065030,Excellent,FALSE
EMP1906,David,Johnson,30,HR-New York,Pending,8/20/2020,95432.69,david.johnson@example.com,-2198041846,Excellent,TRUE
EMP1907,David,Williams,30,HR-California,Inactive,10/28/2022,97615.87,david.williams@example.com,-2426423641,Average,FALSE
EMP1908,Bob,Davis,35,HR-Florida,Inactive,10/23/2022,86867.78,bob.davis@example.com,-8131909247,Poor,FALSE
EMP1909,Eva,Miller,40,Sales-California,Pending,11/20/2023,106615.71,eva.miller@example.com,-7623039110,Average,FALSE
EMP1910,Bob,Williams,30,Finance-Texas,Active,3/11/2022,112856.21,bob.williams@example.com,-4281785227,Poor,FALSE
EMP1911,Bob,Jones,25,Admin-California,Active,11/28/2023,60356.78,bob.jones@example.com,-2305248087,Poor,TRUE
EMP1912,David,Jones,,DevOps-Texas,Inactive,5/3/2022,117870.22,david.jones@example.com,-622072238,Excellent,FALSE
EMP1913,Charlie,Johnson,40,HR-Florida,Inactive,2/19/2024,95127.91,charlie.johnson@example.com,-5947372131,Average,FALSE
EMP1914,Bob,Brown,25,Admin-Illinois,Pending,11/18/2021,78818.42,bob.brown@example.com,-9016204786,Average,FALSE
EMP1915,Frank,Miller,40,Sales-Nevada,Pending,12/21/2022,108933.55,frank.miller@example.com,-6886878598,Poor,TRUE
EMP1916,Eva,Johnson,,Admin-California,Active,6/4/2024,68200.52,eva.johnson@example.com,-6486287202,Average,TRUE
EMP1917,Eva,Brown,25,Admin-California,Inactive,7/22/2022,116934.97,eva.brown@example.com,-1954196663,Good,TRUE
EMP1918,Charlie,Brown,,HR-New York,Active,9/14/2024,99567.78,charlie.brown@example.com,-5057303626,Good,TRUE
EMP1919,Charlie,Garcia,30,Admin-Texas,Active,10/10/2021,90216.76,charlie.garcia@example.com,-9246320373,Average,TRUE
EMP1920,Frank,Jones,30,Admin-Illinois,Pending,3/12/2020,96588.73,frank.jones@example.com,-7677537259,Average,TRUE
EMP1921,Charlie,Davis,35,Finance-Illinois,Active,12/28/2022,71109.18,charlie.davis@example.com,-3214505765,Poor,TRUE
EMP1922,Grace,Smith,40,Admin-Florida,Inactive,11/15/2020,50300.6,grace.smith@example.com,-1945887070,Good,FALSE
EMP1923,Frank,Davis,35,Finance-California,Pending,9/27/2023,60295.84,frank.davis@example.com,-5534820127,Good,FALSE
EMP1924,Heidi,Smith,35,DevOps-Texas,Pending,9/7/2022,113012.21,heidi.smith@example.com,-4008385075,Excellent,FALSE
EMP1925,Bob,Williams,35,Cloud Tech-Florida,Pending,9/18/2024,65425.54,bob.williams@example.com,-5975954507,Poor,TRUE
EMP1926,Frank,Jones,25,Sales-Nevada,Active,4/9/2023,86850.37,frank.jones@example.com,-9177680897,Excellent,TRUE
EMP1927,Eva,Brown,30,Cloud Tech-Texas,Pending,10/5/2024,81182.07,eva.brown@example.com,-1265742230,Good,TRUE
EMP1928,Bob,Miller,,Finance-New York,Inactive,10/12/2021,92222.03,bob.miller@example.com,-9646300401,Poor,TRUE
EMP1929,Alice,Smith,35,Finance-New York,Pending,10/14/2024,79934.83,alice.smith@example.com,-3693626893,Average,TRUE
EMP1930,Alice,Davis,35,HR-California,Inactive,7/1/2022,111201.12,alice.davis@example.com,-3012047136,Poor,FALSE
EMP1931,Heidi,Brown,40,Finance-California,Active,7/8/2024,100960.05,heidi.brown@example.com,-2711759573,Average,FALSE
EMP1932,Grace,Smith,30,Sales-Illinois,Active,10/21/2020,64544.87,grace.smith@example.com,-9885582983,Average,TRUE
EMP1933,Frank,Smith,25,Sales-Florida,Active,1/14/2020,78662.24,frank.smith@example.com,-9330674583,Poor,TRUE
EMP1934,Grace,Garcia,30,Sales-Florida,Pending,3/9/2023,102867.06,grace.garcia@example.com,-7609441282,Average,TRUE
EMP1935,Charlie,Smith,40,HR-Illinois,Inactive,3/27/2020,107595.95,charlie.smith@example.com,-3372188565,Excellent,TRUE
EMP1936,Eva,Miller,40,Sales-Nevada,Inactive,4/4/2021,N/A,eva.miller@example.com,-6954132970,Good,FALSE
EMP1937,Eva,Jones,35,DevOps-Nevada,Inactive,9/11/2020,95766.91,eva.jones@example.com,-5066626704,Average,TRUE
EMP1938,Grace,Miller,30,Finance-Nevada,Pending,5/16/2021,51990.98,grace.miller@example.com,-5143776935,Excellent,TRUE
EMP1939,Heidi,Johnson,25,Sales-Nevada,Inactive,4/5/2023,83634.01,heidi.johnson@example.com,-6343925294,Average,TRUE
EMP1940,Eva,Brown,40,DevOps-Texas,Inactive,11/15/2022,N/A,eva.brown@example.com,-9611110285,Good,TRUE
EMP1941,Eva,Jones,30,Sales-Texas,Active,10/16/2021,82273.08,eva.jones@example.com,-7120072023,Excellent,FALSE
EMP1942,Frank,Garcia,30,Cloud Tech-California,Inactive,5/9/2022,94537.3,frank.garcia@example.com,-5591024509,Good,TRUE
EMP1943,Alice,Jones,35,HR-Illinois,Pending,6/6/2020,85970.65,alice.jones@example.com,-9109032670,Good,TRUE
EMP1944,Charlie,Jones,25,Sales-New York,Pending,10/22/2021,111071.02,charlie.jones@example.com,-4949819420,Excellent,FALSE
EMP1945,Eva,Davis,35,DevOps-Nevada,Pending,1/12/2022,56708.34,eva.davis@example.com,-7942817933,Excellent,FALSE
EMP1946,Charlie,Jones,25,Admin-Illinois,Inactive,2/2/2022,104516.55,charlie.jones@example.com,-652775843,Excellent,FALSE
EMP1947,Charlie,Garcia,25,Admin-New York,Pending,3/28/2021,108210.15,charlie.garcia@example.com,-6634533721,Poor,TRUE
EMP1948,Bob,Miller,40,Finance-Texas,Active,8/3/2024,N/A,bob.miller@example.com,-109121721,Excellent,TRUE
EMP1949,Frank,Jones,35,DevOps-California,Active,7/31/2024,80935.65,frank.jones@example.com,-1455937660,Excellent,FALSE
EMP1950,Frank,Williams,30,DevOps-California,Active,3/4/2024,107020.19,frank.williams@example.com,-8943705262,Excellent,FALSE
EMP1951,Charlie,Brown,30,HR-New York,Active,9/23/2020,118677.67,charlie.brown@example.com,-5100462775,Excellent,FALSE
EMP1952,Bob,Jones,25,Cloud Tech-Florida,Inactive,3/28/2020,63744.57,bob.jones@example.com,-5725659201,Average,FALSE
EMP1953,Alice,Brown,40,Cloud Tech-California,Active,5/15/2020,N/A,alice.brown@example.com,-4617520237,Poor,FALSE
EMP1954,Bob,Williams,25,Sales-New York,Pending,2/13/2021,62934.73,bob.williams@example.com,-9743260054,Good,FALSE
EMP1955,Bob,Williams,30,DevOps-California,Pending,12/13/2021,74654.23,bob.williams@example.com,-9550178331,Excellent,TRUE
EMP1956,David,Brown,,Sales-Texas,Active,8/5/2024,N/A,david.brown@example.com,-5848689992,Average,TRUE
EMP1957,David,Smith,30,HR-New York,Pending,1/9/2020,118150.59,david.smith@example.com,-6079848703,Average,TRUE
EMP1958,David,Johnson,,DevOps-Florida,Inactive,11/30/2023,91256.64,david.johnson@example.com,-5069176798,Average,FALSE
EMP1959,Bob,Davis,30,HR-Florida,Inactive,3/14/2021,85997.57,bob.davis@example.com,-3593744038,Good,FALSE
EMP1960,Frank,Smith,25,Finance-Texas,Pending,10/5/2020,84707.12,frank.smith@example.com,-4640830372,Excellent,FALSE
EMP1961,Eva,Smith,,DevOps-Texas,Active,11/2/2021,84559.9,eva.smith@example.com,-6060148859,Poor,FALSE
EMP1962,Heidi,Miller,,DevOps-California,Pending,9/18/2024,81076.91,heidi.miller@example.com,-8490793883,Poor,FALSE
EMP1963,Eva,Davis,40,Admin-Texas,Inactive,10/22/2023,N/A,eva.davis@example.com,-1368528305,Average,FALSE
EMP1964,Heidi,Davis,25,Finance-Florida,Pending,9/10/2023,97356.31,heidi.davis@example.com,-1537012423,Good,TRUE
EMP1965,Grace,Smith,40,DevOps-Illinois,Active,2/27/2024,114770.32,grace.smith@example.com,-4626325143,Good,TRUE
EMP1966,Bob,Jones,35,Admin-California,Active,5/3/2023,109082.07,bob.jones@example.com,-8811210313,Good,FALSE
EMP1967,David,Miller,40,DevOps-Florida,Inactive,4/15/2024,99944.57,david.miller@example.com,-2175188780,Poor,TRUE
EMP1968,Eva,Miller,40,HR-Florida,Pending,5/20/2023,116509.72,eva.miller@example.com,-7941515262,Average,FALSE
EMP1969,Eva,Williams,30,Finance-Texas,Active,5/28/2021,84253.9,eva.williams@example.com,-8409112251,Excellent,TRUE
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,Active,8/27/2024,54776.01,charlie.garcia@example.com,-8837505660,Poor,FALSE
EMP1971,Charlie,Davis,40,Sales-Nevada,Inactive,11/8/2020,71192.68,charlie.davis@example.com,-8632397912,Average,FALSE
EMP1972,Bob,Smith,,Finance-Florida,Active,8/24/2021,96346.53,bob.smith@example.com,-7876553006,Average,TRUE
EMP1973,Eva,Williams,,HR-Illinois,Pending,2/6/2020,116680.63,eva.williams@example.com,-3095055604,Excellent,TRUE
EMP1974,Grace,Brown,25,Finance-Florida,Inactive,10/12/2024,76343.56,grace.brown@example.com,-7121988191,Excellent,FALSE
EMP1975,Alice,Johnson,30,Sales-Nevada,Inactive,12/16/2024,99424.14,alice.johnson@example.com,-7788519052,Excellent,FALSE
EMP1976,Charlie,Garcia,35,DevOps-Florida,Inactive,4/13/2024,57656.74,charlie.garcia@example.com,-4864010423,Good,TRUE
EMP1977,Heidi,Garcia,40,Sales-New York,Pending,4/24/2020,77396.94,heidi.garcia@example.com,-6245618516,Excellent,TRUE
EMP1978,Grace,Garcia,,DevOps-California,Inactive,10/18/2021,54299.68,grace.garcia@example.com,-4460045211,Average,FALSE
EMP1979,Charlie,Miller,35,HR-Nevada,Pending,2/25/2020,103563.58,charlie.miller@example.com,-8991511454,Excellent,TRUE
EMP1980,Grace,Brown,25,Finance-California,Inactive,4/23/2022,74588.85,grace.brown@example.com,-1293913043,Average,FALSE
EMP1981,David,Garcia,30,DevOps-California,Pending,6/22/2020,113727.23,david.garcia@example.com,-8818984840,Poor,FALSE
EMP1982,Eva,Brown,25,HR-New York,Active,1/7/2023,72828.18,eva.brown@example.com,-6046154020,Good,FALSE
EMP1983,Grace,Jones,,Sales-Florida,Inactive,2/11/2020,98717.09,grace.jones@example.com,-1901707567,Poor,FALSE
EMP1984,Frank,Garcia,40,Sales-Florida,Inactive,3/18/2023,56840.8,frank.garcia@example.com,-1429831521,Poor,TRUE
EMP1985,David,Johnson,35,Finance-Illinois,Pending,11/26/2021,61663.91,david.johnson@example.com,-9107322835,Average,TRUE
EMP1986,Grace,Brown,30,Finance-Nevada,Active,9/17/2024,109523.4,grace.brown@example.com,-849378305,Poor,TRUE
EMP1987,Eva,Brown,25,HR-Illinois,Inactive,7/5/2024,65812.02,eva.brown@example.com,-3963845268,Average,TRUE
EMP1988,Bob,Johnson,,Cloud Tech-Illinois,Inactive,7/13/2021,54708.88,bob.johnson@example.com,-6944391648,Excellent,TRUE
EMP1989,Heidi,Garcia,40,Admin-California,Active,8/27/2023,107661.73,heidi.garcia@example.com,-7016934291,Excellent,TRUE
EMP1990,Eva,Johnson,40,DevOps-Illinois,Inactive,2/13/2021,79002,eva.johnson@example.com,-9132033015,Average,TRUE
EMP1991,Heidi,Brown,,Admin-Texas,Pending,12/11/2023,86135.69,heidi.brown@example.com,-2341903105,Excellent,FALSE
EMP1992,Heidi,Johnson,30,DevOps-Nevada,Inactive,7/2/2021,115601.4,heidi.johnson@example.com,-1537221555,Good,TRUE
EMP1993,Grace,Brown,,DevOps-Nevada,Active,12/5/2022,64045.36,grace.brown@example.com,-6847323652,Poor,TRUE
EMP1994,David,Brown,30,DevOps-Nevada,Inactive,9/24/2024,80477.21,david.brown@example.com,-3774604066,Good,FALSE
EMP1995,Bob,Jones,30,Finance-California,Inactive,8/16/2023,61240.9,bob.jones@example.com,-2007843613,Poor,TRUE
EMP1996,David,Smith,40,Admin-Texas,Active,1/28/2021,51939.29,david.smith@example.com,-2442607818,Excellent,TRUE
EMP1997,Eva,Brown,40,Finance-Illinois,Inactive,5/14/2022,95284.54,eva.brown@example.com,-7543734763,Good,FALSE
EMP1998,Charlie,Garcia,35,Admin-Texas,Inactive,6/5/2024,106247.67,charlie.garcia@example.com,-2737203762,Excellent,TRUE
EMP1999,Charlie,Williams,25,DevOps-Florida,Active,4/23/2020,110170.88,charlie.williams@example.com,-8821458413,Poor,TRUE
EMP2000,Charlie,Miller,25,HR-Nevada,Pending,6/10/2024,52615.44,charlie.miller@example.com,-8460191343,Average,TRUE
EMP2001,Eva,Davis,30,DevOps-Illinois,Inactive,4/18/2020,82547.26,eva.davis@example.com,-3899827801,Average,FALSE
EMP2002,Bob,Smith,35,Finance-Illinois,Pending,6/29/2020,63049.22,bob.smith@example.com,-586950731,Good,TRUE
EMP2003,Frank,Smith,35,HR-California,Pending,2/15/2023,115229.12,frank.smith@example.com,-1464493698,Excellent,TRUE
EMP2004,Grace,Smith,25,DevOps-Illinois,Pending,6/15/2023,60687.63,grace.smith@example.com,-9516793349,Excellent,FALSE
EMP2005,Frank,Jones,30,Finance-Illinois,Inactive,3/19/2022,67492.73,frank.jones@example.com,-5573857367,Good,TRUE
EMP2006,Grace,Brown,,HR-Illinois,Inactive,10/25/2023,77821.79,grace.brown@example.com,-119236036,Average,FALSE
EMP2007,Charlie,Jones,35,DevOps-Texas,Active,7/14/2022,69146.95,charlie.jones@example.com,-6811872332,Poor,FALSE
EMP2008,Grace,Brown,35,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.brown@example.com,-5104096148,Good,TRUE
EMP2009,David,Garcia,,Finance-Illinois,Pending,6/11/2024,62603.98,david.garcia@example.com,-7315391148,Poor,FALSE
EMP2010,Bob,Jones,35,Sales-Nevada,Active,6/10/2024,71148.27,bob.jones@example.com,-8307482072,Average,FALSE
EMP2011,David,Jones,40,Admin-California,Inactive,9/21/2022,52031.74,david.jones@example.com,-6511893939,Excellent,TRUE
EMP2012,Grace,Miller,35,DevOps-Florida,Inactive,4/15/2023,N/A,grace.miller@example.com,-6557820189,Average,FALSE
EMP2013,Eva,Williams,,HR-Illinois,Pending,2/6/2020,116680.63,eva.williams@example.com,-4322302332,Good,FALSE
EMP2014,Grace,Jones,30,Finance-Nevada,Pending,5/16/2021,51990.98,grace.jones@example.com,-2470739200,Excellent,TRUE
EMP2015,David,Miller,30,HR-California,Active,8/19/2023,N/A,david.miller@example.com,-3546212759,Good,TRUE
EMP2016,David,Johnson,30,Cloud Tech-Texas,Inactive,11/7/2021,100215.06,david.johnson@example.com,-2508261122,Good,TRUE
EMP2017,Charlie,Williams,40,Finance-New York,Active,10/4/2023,114587.11,charlie.williams@example.com,-1261632487,Average,FALSE
EMP2018,Alice,Garcia,30,HR-Florida,Inactive,12/16/2024,71318.79,alice.garcia@example.com,-8995729892,Good,TRUE
EMP2019,Heidi,Jones,30,DevOps-Illinois,Pending,2/22/2021,77764.24,heidi.jones@example.com,-7629745492,Average,FALSE
